sample_date,sample_time,sampling_site,air_temperature,weather,wind_direction,wind_speed,barometeric_pressure,water_temperature,ph,dissolved_oxygen,conductivity,total_dissolved_solids,salt_ppt,aphanizomenon,dolichospermum,microcystis,planktothrix,raphidiopsis,woronichinia,general_comments,secchi
2026-05-29,11:00:00,Site #3 - Lacamas Shores Boat Launch,12,Cloudy,NW,5-10,757.4,18.8,8.52,9.5,100,50,0.04,No,Yes,No,No,No,No,,106.68
2026-06-03,10:15:00,Site #6 - Vancouver Lake Rowing Club,18,Cloudy,SW,0-5,764.1,18,7.8,9.1,167,83.5,0.08,Yes,Yes,No,No,No,No,"Dolicho in protocol, aphan (just one)and dolicho in trawl.",50
2026-06-03,11:30:00,Site #8 - Vancouver Lake Felida Moorage,19.2,Cloudy,E,0-5,764.5,20.6,8.87,10.7,172.6,86.3,0.08,No,No,No,No,No,No,,70
2026-06-04,11:00:00,Site #6 - Vancouver Lake Rowing Club,16,Mostly Cloudy,W,0-5,766.7,21,8.47,8.4,174.2,87.3,0.09,No,No,No,No,No,No,"No species was identified in the protocol sample... some species were identified in the trolling sample... Ritifer, Star Diatom, Dolchermun.",47
2026-06-05,18:30:00,Site #3 - Lacamas Shores Boat Launch,17,Mostly Cloudy,NW,5-10,755.2,20.3,9.03,10.8,103.6,51.8,0.05,No,Yes,No,No,No,No,,121.92
2021-08-05,14:00:00,Site #1 - East Boat Launch,25.7,Cloudy,W,0-5,761.1,26.8,9.3,10.2,152,76,,No,Yes,Yes,No,No,,Identified Dolichospermum and Microcystis. Abundance slide negative. Pictures sent to Rodger.,
2026-06-10,10:10:00,Site #6 - Vancouver Lake Rowing Club,15,Mostly Cloudy,N,0-5,767.4,18.1,8.2,7.7,168.7,84.4,0.08,Yes,Yes,No,No,No,No,"Aphaniz only in trawl, Dolicho elevated in trawl, present in protocol.  Tons of chained diatoms. ",34.98
2026-06-11,11:00:00,Site #7 - Vancouver Lake Sailing Club,18,Sunny,No Wind,0-5,762.4,22,8.61,7.3,173.4,,0.08,No,Yes,No,No,No,No,,40
2026-06-11,16:25:00,Site #3 - Lacamas Shores Boat Launch,22,Sunny,W,5-10,757.9,21.8,9.29,11.3,104.6,52.2,0.05,No,Yes,No,No,No,No,,121.92
2021-07-29,13:30:00,Site #1 - East Boat Launch,26.7,Sunny,W,0-5,760.1,27.8,8.7,4.5,152,76,,No,No,No,No,No,,weather/water warm no scum,
2026-06-17,14:30:00,Site #6 - Vancouver Lake Rowing Club,23,Sunny,N,5-10,764.3,23.4,8.07,7.9,174,87,0.09,No,No,No,No,No,No,"Trawl sample had aphanizomenon, dolichospermum, microcyctis. ",40
2026-06-18,11:00:00,Site #7 - Vancouver Lake Sailing Club,20,Sunny,NW,5-10,761.1,22.1,8.4,6.8,179.8,90,0.09,No,No,No,No,No,No,"Trawl sample had Dolichospermum, Aphanizomenon & Planktothrix",40
2026-06-18,11:00:00,Site #7 - Vancouver Lake Sailing Club,20,Sunny,NW,5-10,761.1,22.1,8.4,6.8,179.8,90,0.09,No,No,No,No,No,No,"Trawl had Dolchiospermum, Aphanizomenon & Planktothrix",40
2026-06-18,11:50:00,Site #2 - Heritage Boat Launch,21.1,Partly Cloudy,W,0-5,757,23.4,9.35,9.6,105.1,52.7,0.05,No,Yes,No,No,No,No,"Dolichospermum Abundance  - 7/64 in Protocol Sample

Aphanizomenon, Dolichospermum and Worohchinia observed in Trawl Sample",120
2026-06-18,18:00:00,Site #3 - Lacamas Shores Boat Launch,26,Mostly Cloudy,W,0-5,752.5,23.4,9.56,11.6,108.1,54,0.05,Yes,Yes,Yes,No,No,No,,91.4
2026-06-25,11:15:00,Site #6 - Vancouver Lake Rowing Club,17.8,Cloudy,W,0-5,758.3,22.9,9.15,8.3,178.4,89.3,0.08,Yes,Yes,No,No,No,No,Suspect PH reading may be off.,45
2026-06-25,11:30:00,Site #7 - Vancouver Lake Sailing Club,17,Cloudy,NW,0-5,758.4,24.4,8.02,5.7,200,103,0.11,Yes,Yes,No,No,No,No,increased presence,30
2026-06-25,23:00:00,Site #8 - Vancouver Lake Felida Moorage,16,Cloudy,E,0-5,755.6,23,8.46,9,189.9,94.9,0.09,Yes,No,No,No,No,No,,30
2026-06-25,15:23:00,Site #2 - Heritage Boat Launch,22.8,Cloudy,NE,0-5,754,24.4,9.2,8.1,107.8,53.9,0.05,No,Yes,No,No,No,No,"Dolichospermum Abundance in Protocol Sample 13/64

Aphanizomenon and Dolichospermum observed in trawl sample",100
2026-06-25,18:30:00,Site #3 - Lacamas Shores Boat Launch,20,Cloudy,W,0-5,751.9,23.7,9.5,8.8,106.5,53.3,0.05,Yes,Yes,Yes,No,No,No,,114.3
2026-07-01,10:15:00,Site #6 - Vancouver Lake Rowing Club,13.9,Cloudy,W,0-5,758,18.8,7.2,10.5,168,86,0.08,Yes,No,No,No,No,No,"Scattered green clumps in water. Trawl had a lot of aphanizomenon, a few dolichospermum",24.96
2026-07-02,11:15:00,Site #7 - Vancouver Lake Sailing Club,16,Partly Cloudy,W,0-5,763.5,19.8,7.82,9.1,190.8,97.8,0.09,Yes,Yes,Yes,Yes,Yes,No,"No species identified in protocol - Aphanizomenprotocoln, Dolichospermum, Microcystis, Planktothrix, Raphidiopsis, observed in the tolling sample.",50
2026-07-02,12:40:00,Site #2 - Heritage Boat Launch,18.3,Partly Cloudy,E,0-5,760,20.6,9.05,8.7,106.9,53.5,0.05,No,Yes,No,No,No,No,"Dolichospermumum Abundance 14/64 in Protocol Sample

Dolichospermum, Aphanizomenon and Woronchinia Observed in Trawl Sample",95
2026-07-02,18:00:00,Site #3 - Lacamas Shores Boat Launch,21,Partly Cloudy,W,0-5,757.1,21.8,9.02,9.1,110.7,55.3,0.05,No,Yes,Yes,No,No,No,,99.06
2026-07-08,11:15:00,Site #6 - Vancouver Lake Rowing Club,20,Partly Cloudy,NW,0-5,767.2,22.3,9.09,7.4,180.6,90.4,0.08,Yes,Yes,No,Yes,No,No,suspect pH meter needs recalibration,40
2026-07-09,11:00:00,Site #7 - Vancouver Lake Sailing Club,20.4,Sunny,W,0-5,764.6,22.2,8.16,6.2,198,100,0.11,Yes,Yes,No,No,No,No,,30
2026-07-09,11:20:00,Site #8 - Vancouver Lake Felida Moorage,17.7,Sunny,W,0-5,760,21.8,8.71,7.8,190.4,95.3,0.09,Yes,No,No,No,No,No,,25
2026-07-09,11:48:00,Site #2 - Heritage Boat Launch,22.6,Sunny,N,0-5,761,23.5,8.53,7.1,111.6,55.5,0.05,No,Yes,No,No,No,No,"Protocol Sample: Dolichospermum Abundance 5/64

Dolichospermum and a few Aphanizomenon observed in trawl sample",160
2021-07-22,13:55:00,Site #1 - East Boat Launch,23.9,Sunny,W,0-5,762,25.8,9.2,11.5,146,74,,No,No,No,No,No,,,
2026-07-10,14:00:00,Site #3 - Lacamas Shores Boat Launch,24,Sunny,SW,5-10,753.8,24.9,8.57,8.4,113.4,56.8,0.05,No,Yes,Yes,No,No,No,,115.8
2026-07-16,11:15:00,Site #7 - Vancouver Lake Sailing Club,18,Cloudy,NW,0-5,761.7,23.4,9.14,6.9,180.6,90.3,0.8,Yes,No,No,No,No,No,Blooms and scum observed,25
2026-07-16,14:50:00,Site #2 - Heritage Boat Launch,21.7,Mostly Cloudy,N,0-5,759,24.3,8,7.2,114.8,57.4,0.05,No,Yes,No,No,No,No,"Dolichospermum Abundance in Protocol Sample 2/64

Dolichospermum and Woronchinia observed in trawl sample

Water was quite a bit clearer than usual, Secchi 200cm ...maybe because of rain earlier in the day?",200
2026-07-16,17:35:00,Site #3 - Lacamas Shores Boat Launch,20.6,Mostly Cloudy,NW,0-5,720.6,23.7,8.34,8.2,116.3,58.1,0.05,No,Yes,Yes,No,No,No,Water quality much better this year. Seeing little to no increases in concerning phytoplankton at Lacamas Shores,128.02
2026-07-23,11:00:00,Site #7 - Vancouver Lake Sailing Club,21,Mostly Cloudy,W,0-5,762.7,25.3,8.88,7.4,186.2,93.3,0.09,No,No,No,No,No,No,Elevated Aphanizomenon in Trawl,25
2026-07-23,12:45:00,Site #2 - Heritage Boat Launch,26.6,Cloudy,N,0-5,760,25.7,8.66,7.2,116.7,58.4,0.05,No,Yes,No,No,No,No,"Dolichospermum Abundance in Protocol Sample 2/64

Trawl Sample contained Dolichospermum, Woronchinia, Aphanizomenon and Microcystis",160
2026-07-23,17:15:00,Site #3 - Lacamas Shores Boat Launch,26,Sunny,W,0-5,756.1,26.4,7.82,10.5,121.9,60.9,0.06,No,No,No,No,No,No,,91.44
2026-07-23,10:15:00,Site #6 - Vancouver Lake Rowing Club,18.3,Cloudy,NW,0-5,762.1,23.9,8.18,122.7,174,87,0.09,No,No,No,No,Yes,No,Only one Raphidiopsis. Otherwise very clean protocol sample other than plastics. Lots of aphanizomenon and chained diatoms in the trawl sample. ,18
2021-07-15,14:34:00,Site #1 - East Boat Launch,23,Sunny,W,0-5,762.5,25,8.9,10.3,146,74,,No,No,No,No,No,,,
2026-07-30,11:30:00,Site #6 - Vancouver Lake Rowing Club,20,Sunny,SW,0-5,762.7,24.4,7.8,8.6,176.8,86,0.08,Yes,Yes,No,No,No,No,,40
2026-07-30,11:00:00,Site #7 - Vancouver Lake Sailing Club,19,Sunny,W,0-5,764,24.3,8.53,8.2,186.5,92,0.09,Yes,Yes,No,No,No,No,,25
2026-07-30,12:06:00,Site #2 - Heritage Boat Launch,22.8,Sunny,NE,0-5,760,24.8,8.56,8.7,121,60.5,0.05,No,Yes,Yes,No,No,No,"Protocol Abundance
Dolichospermum 3/64
Microcystis 1/64

Dolichospermum, Aphanizomenon, Microcystis and Woronchinia observed in the trawl sample",150
2021-07-08,15:42:00,Site #1 - East Boat Launch,25,Sunny,SW,5-10,761.8,26,9,9.5,154,77,,No,Yes,No,No,No,,Abundance slide showed no elevated Dolichospermum.,
2026-07-30,18:00:00,Site #3 - Lacamas Shores Boat Launch,26,Sunny,W,5-10,757.3,25.2,8.63,9.6,123.9,61.9,0.06,Yes,Yes,Yes,No,No,No,,106.68
2026-08-05,9:30:00,Site #6 - Vancouver Lake Rowing Club,20.5,Cloudy,NE,0-5,759.4,21.6,7.92,7.7,178.5,88,0.08,Yes,No,No,No,No,No,"Scum on surface. Elevated Aphanizomenon, dilcospermum, and possibly Microcystis found in trawl sample. Only Aphanizomenon found in Protocol. Ash and smoke in air, Air Quality 156 during data collection.",20
2026-08-06,11:00:00,Site #7 - Vancouver Lake Sailing Club,24,Sunny,W,0-5,760.6,24.4,7.79,1.8,243,122,0.13,Yes,No,No,No,No,No,,25
2026-08-06,11:32:00,Site #8 - Vancouver Lake Felida Moorage,25,Cloudy,NW,0-5,761,22.6,9.16,8.8,180.5,90.2,0.08,No,Yes,Yes,Yes,Yes,No,Heavy presence of Aphanizomenon in trawl. Heavy scum on surface.,36
2026-08-12,10:00:00,Site #6 - Vancouver Lake Rowing Club,20,Cloudy,No Wind,0-5,762.7,22.3,7.79,6.7,174.4,87.3,0.08,Yes,Yes,No,No,No,No,,30
2026-08-13,12:15:00,Site #2 - Heritage Boat Launch,22.1,Sunny,N,0-5,755,23.7,8.23,7.5,124.8,62.4,0.05,No,No,No,No,No,No,"Some Dolichospermum, Aphanizomenon and Woronchinia in the trawl sample, but not as much as a few weeks ago",140
2026-08-14,17:10:00,Site #3 - Lacamas Shores Boat Launch,26,Sunny,W,0-5,753.4,24.8,8.84,9.2,126.2,62.7,0.06,Yes,Yes,Yes,No,No,No,Flagillaria present in surface sample,60.7
2026-08-19,14:00:00,Site #6 - Vancouver Lake Rowing Club,25,Sunny,N,0-5,762,24.3,8.23,9.5,177.7,88.7,0.08,Yes,Yes,Yes,No,No,No,Dolicho and Microcystis only in trawl. Elevated chained diatoms. Lots of debris on the upper slide layers- wildfire ash? ,25
2026-08-20,11:00:00,Site #7 - Vancouver Lake Sailing Club,22,Sunny,W,0-5,759.9,22,8.32,4.1,257,128,0.14,No,No,No,No,No,No,,25
2026-08-20,12:30:00,Site #2 - Heritage Boat Launch,27.5,Sunny,N,0-5,757,24.7,8.53,8.5,126.2,63.1,0.05,Yes,No,No,No,No,No,"Aphanizomenon Abundance in Protocol sample 1/64

Aphanizomenon, Dolichospermum, Woronchinia and Microcystis observed in trawl sample.
Lake is still fairly clear @150cm Secchi",150
2026-08-20,17:15:00,Site #3 - Lacamas Shores Boat Launch,33,Sunny,NW,0-5,752.7,26.7,8.76,8.8,128.9,64.4,0.06,Yes,Yes,No,No,No,No,,121.92
2021-07-01,14:10:00,Site #1 - East Boat Launch,25.5,Cloudy,N,0-5,761.7,25,8.9,9.7,154,77,,No,No,No,No,No,,Water was calm. Test taken following extreme heat event. No target species found.,
2021-06-24,15:30:00,Site #1 - East Boat Launch,28.7,Sunny,NW,5-10,761.3,26.4,8.44,11.2,140,70,,No,No,No,No,No,,Warm weather and water clear. No target species found.,
2026-08-27,12:30:00,Site #6 - Vancouver Lake Rowing Club,24.5,Partly Cloudy,SW,0-5,763.3,23.4,8.82,5.6,177.6,88.6,0.08,No,No,No,No,No,No,,20
2026-08-27,13:30:00,Site #2 - Heritage Boat Launch,24.4,Partly Cloudy,N,0-5,759,24.9,8.35,7.9,127.4,63.6,0.06,No,Yes,No,No,No,No,"Protocol Sample Dolichospermum Abundance 5/64

Aphanizomenon, Dolichospermum, Microcystis and Woronchinia observed in the trawl sample",155
2026-08-27,17:10:00,Site #3 - Lacamas Shores Boat Launch,24,Partly Cloudy,NW,5-10,756.8,24,8.06,9.4,132.7,66.2,0.06,No,Yes,Yes,No,No,No,Increase of Dolichospermum and Aphanizomenon in trawl sample,99.06
2026-08-27,11:00:00,Site #8 - Vancouver Lake Felida Moorage,21.6,Sunny,NE,0-5,762,22.9,10.15,10.3,172.1,86.1,0.08,No,Yes,No,No,No,No,I only saw one dolichospermum in the protocol slide,35
2026-08-27,11:30:00,Site #7 - Vancouver Lake Sailing Club,21,Sunny,SW,0-5,763.8,24.9,8.89,8,185.7,96.6,0.1,Yes,Yes,Yes,No,No,No,,20
2021-06-17,13:43:00,Site #1 - East Boat Launch,22.6,Sunny,W,5-10,764.2,23.4,7.9,8.3,132,66,,No,No,No,No,No,,Water was clear and choppy from the wind and boats,
2026-09-02,10:30:00,Site #6 - Vancouver Lake Rowing Club,17.2,Rain,S,10-15,754.9,20.1,7.34,,183.8,91.2,0.08,No,No,No,No,No,No,Protocol had no cyanos. Trawl had moderate aph and low microcystis,
2026-09-03,11:15:00,Site #7 - Vancouver Lake Sailing Club,15.2,Rain,SW,0-5,757.6,19.2,8,8.2,185,95.5,0.98,No,No,No,No,No,No,"Troll Sample Centric Diatomes, Pennate Diatoms, Dinoflagellates",30
2021-06-10,11:25:00,Site #1 - East Boat Launch,19.2,Cloudy,S,0-5,767,18.8,9.1,7.5,122,61,,No,No,No,No,No,,Cool/Cloudy with rain in the area,
2026-09-10,11:00:00,Site #8 - Vancouver Lake Felida Moorage,21.1,Sunny,NW,0-5,759.9,20.6,9.55,9.1,172,87,0.09,No,No,No,No,No,No,,28
2026-09-10,11:00:00,Site #7 - Vancouver Lake Sailing Club,23.6,Sunny,NW,0-5,762.1,22.6,9.5,3,197,98,0.12,No,No,No,No,No,No,,25
2026-09-17,11:00:00,Site #8 - Vancouver Lake Felida Moorage,18.8,Sunny,NW,0-5,763.2,19,8.8,9.3,199.1,99.5,0.09,No,No,No,No,No,No,,24
2026-09-17,11:00:00,Site #6 - Vancouver Lake Rowing Club,18.9,Sunny,No Wind,0-5,761.2,20.1,7.66,8.2,190.2,95.1,0.09,Yes,No,No,Yes,No,No,"Trawl sample has: Aphan, Dolicho,Microcystis, & Plank",22
2026-09-17,11:00:00,Site #6 - Vancouver Lake Rowing Club,21,Sunny,SW,0-5,761.7,21,7.56,3.1,295,146,0.15,No,No,No,No,No,No,"Microcystis, Aphanizomenon & Dolichospermum in Trawl",25
2026-09-17,13:30:00,Site #2 - Heritage Boat Launch,26.7,Sunny,N,0-5,758,20.3,7.49,7.6,131.5,66,0.06,No,Yes,No,No,No,Yes,"Protocol Sample Abundance
Dolichospermum 9/64
Woronchinia 1/64

Dolichospermum, Aphanizomenon and Woronchinia observed in Trawl Sample
We took a sample of the water beyond the fence in the Cove area.  A lot of Dolichospermum and Woronchina present",150
2026-09-17,15:00:00,Site #3 - Lacamas Shores Boat Launch,28,Sunny,NW,5-10,755.8,22.1,7.79,8.6,134.5,67.3,0.06,Yes,Elevated,No,No,No,No,Trawl sample was extremely elevated with Dolichospermum with addition of Woronichinia and Microcystis,114.3
2021-06-03,13:37:00,Site #1 - East Boat Launch,24.4,Sunny,W,5-10,760,25,9.1,7.1,132,66,,No,No,No,No,No,,No target species found,
2021-05-27,12:08:00,Site #1 - East Boat Launch,18,Cloudy,SE,5-10,1017,17.6,9.2,7.1,110,55,,No,No,No,No,No,,,
2021-05-13,14:27:00,Site #1 - East Boat Launch,22.6,Partly Cloudy,W,0-5,1018,22.8,9,8.9,116,7.3,,No,No,No,No,No,,,
2026-09-18,12:21:00,Site #5 - Fallen Leaf Lake,,Cloudy,NW,0-5,769.1,19.3,7.78,8.8,90.4,45.2,0.04,No,Yes,No,No,No,No,"Side Dolichospermum only. Low Water level. 
Trawl also had aphanizomenon, Pennate (fragilaria), Dinoflagellate (ceratium), Ciliate, and Zooplankton.",
